position	artist_id	song_id
1	4493	10049
2	2778	10040
3	4304	10047
4	4487	10032
5	4431	10045
6	4336	10033
7	4488	10035
8	4430	10041
9	4392	10065
10	3699	10025
11	4483	10021
12	4503	10062
13	4171	10046
14	4367	10061
15	3857	10042
16	4499	10056
17	4234	10029
18	4490	10039
19	4498	10054
20	4496	10052
21	4470	9997
22	4473	10003
23	4408	10067
24	4507	10068
25	4347	10022
26	4454	10048
27	4506	10066
28	3269	10060
29	4504	10063
30	4502	10059
31	4505	10064
32	4500	10057
33	4485	10028
34	4492	10044
35	4446	10012
36	4497	10053
37	4508	10069
38	4481	10017
39	4362	10070
40	4501	10058
