position	artist_id	song_id
1	3814	9672
2	4202	9671
3	3901	9663
4	4283	9645
5	4178	9670
6	4294	9673
7	4234	9674
8	3471	9635
9	4297	9678
10	4299	9682
11	3065	9649
12	4186	9661
13	4278	9637
14	3494	9638
15	4049	9679
16	4282	9644
17	4290	9657
18	4292	9664
19	4255	9665
20	4293	9666
21	4285	9648
22	4298	9680
23	4295	9675
24	4171	9596
25	4238	9667
26	3898	9681
27	4300	9683
28	4264	9600
29	4013	9676
30	4301	9684
31	4284	9647
32	4291	9662
33	4271	9618
34	4020	9640
35	4287	9651
36	4256	9579
37	4289	9656
38	4272	9619
39	4296	9677
40	4259	9643
