position	artist_id	song_id
1	1057	2321
2	450	972
3	1120	2279
4	1133	2307
5	1072	2324
6	713	2325
7	1026	2323
8	759	2315
9	1138	2327
10	823	2330
11	1075	2309
12	769	2326
13	1056	2332
14	790	2333
15	946	2314
16	995	2338
17	738	2322
18	805	2276
19	830	2331
20	1135	2313
21	454	912
22	1080	2334
23	1136	2316
24	338	2318
25	613	2339
26	1074	2300
27	1125	2340
28	123	2337
29	1118	2296
30	1024	2341
31	1140	2335
32	1141	2342
33	1139	2329
34	1033	2336
35	1124	2283
36	632	2328
37	4	2311
38	893	2317
39	905	2287
40	863	2304
