position	artist_id	song_id
1	5879	12841
2	5854	12801
3	5839	12770
4	5860	12812
5	4563	12790
6	5874	12832
7	5852	12797
8	5857	12807
9	5882	12845
10	5797	12800
11	5865	12818
12	5868	12823
13	5853	12798
14	5811	12802
15	5836	12835
16	5862	12815
17	5856	12806
18	5883	12846
19	5881	12843
20	5880	12842
21	5867	12822
22	5869	12824
23	5884	12847
24	4815	12839
25	5061	12844
26	5875	12833
27	5885	12848
28	5876	12837
29	4186	12828
30	5877	12838
31	5846	12780
32	5872	12827
33	5841	12772
34	4691	12808
35	5873	12830
36	5878	12840
37	5527	12820
38	5314	12849
39	5847	12785
40	5825	12749
