position	artist_id	song_id
1	5773	12635
2	5475	12630
3	5750	12636
4	4930	12616
5	5191	12583
6	5764	12613
7	5770	12626
8	5750	12588
9	5131	12620
10	5629	12614
11	5779	12647
12	5769	12625
13	4485	12642
14	4570	12624
15	5753	12595
16	3653	12627
17	5756	12600
18	4273	12643
19	5658	12629
20	5778	12646
21	5780	12648
22	5776	12644
23	5782	12651
24	5758	12603
25	4485	12598
26	5124	12652
27	5774	12638
28	5766	12618
29	5781	12649
30	5527	12607
31	5317	12632
32	5777	12645
33	5540	12650
34	5783	12653
35	5775	12640
36	4336	12654
37	5320	12633
38	5767	12619
39	5695	12655
40	5177	12592
