position	artist_id	song_id
1	1419	3715
2	453	3731
3	1731	3751
4	1285	3744
5	1136	3747
6	1721	3732
7	1109	3753
8	1719	3727
9	9	3756
10	989	3752
11	638	3748
12	1732	3757
13	1733	3758
14	1561	3749
15	1540	3746
16	433	3725
17	1688	3754
18	1717	3718
19	1728	3741
20	1734	3762
21	1049	3759
22	1735	3763
23	1686	3764
24	1736	3765
25	1226	3720
26	1526	3760
27	1672	3755
28	1559	3761
29	372	3766
30	1694	3743
31	1726	3739
32	549	1104
33	1447	3733
34	1725	3738
35	1727	3740
36	1730	3750
37	1723	3735
38	1686	3711
39	1724	3737
40	1553	3728
