position	artist_id	song_id
1	2347	5193
2	2351	5200
3	2353	5207
4	1069	5183
5	2350	5199
6	2112	5212
7	2354	5210
8	1847	5213
9	2324	5206
10	2349	5197
11	2064	5217
12	623	5209
13	2239	5215
14	1538	5208
15	2325	5191
16	2119	5218
17	931	5220
18	1248	5219
19	2338	5221
20	1278	5190
21	594	5225
22	1868	5214
23	2356	5224
24	2357	5226
25	2299	5223
26	2345	5186
27	2335	5227
28	1311	5222
29	2352	5202
30	2358	5228
31	989	5229
32	433	5230
33	1850	5188
34	2355	5211
35	2211	5198
36	561	5194
37	2157	5204
38	2290	5176
39	745	5216
40	1226	5201
