position	artist_id	song_id
1	9	2354
2	1064	2385
3	95	2400
4	805	2392
5	789	2381
6	1124	2384
7	516	2397
8	134	2391
9	905	2404
10	860	2403
11	905	2353
12	259	2369
13	893	2399
14	759	2398
15	1133	2405
16	514	2378
17	338	2406
18	846	2373
19	1117	2401
20	367	2388
21	1157	2386
22	9	2393
23	1160	2407
24	1075	2409
25	729	2343
26	1159	2402
27	1115	2410
28	725	2411
29	1158	2387
30	1107	2412
31	1161	2408
32	1143	2348
33	1025	2413
34	261	2374
35	1048	2414
36	1154	2375
37	1119	2394
38	227	2367
39	1092	2395
40	12	2396
