position	artist_id	song_id
1	2786	6262
2	2691	6232
3	2112	6246
4	2782	6251
5	2673	6244
6	2778	6270
7	2455	6264
8	1710	6268
9	2787	6266
10	2793	6275
11	2781	6250
12	2796	6280
13	2737	6257
14	2795	6279
15	2753	6252
16	2790	6271
17	2521	6273
18	2797	6282
19	2789	6269
20	2709	6263
21	2099	6283
22	2785	6256
23	1064	6281
24	2798	6284
25	2792	6274
26	2655	6286
27	2784	6255
28	2788	6267
29	2766	6287
30	2744	6288
31	2799	6289
32	2355	6285
33	2794	6277
34	981	6290
35	2791	6272
36	2458	6291
37	981	6207
38	2769	6204
39	2772	6276
40	1092	6278
