position	artist_id	song_id
1	2455	12097
2	4402	12089
3	5519	12096
4	5492	12042
5	5124	12111
6	5521	12100
7	5504	12065
8	4186	12064
9	5191	12082
10	4563	12112
11	5512	12083
12	5484	12101
13	5501	12056
14	4994	12068
15	5522	12105
16	5517	12091
17	5491	12041
18	5520	12098
19	5480	12099
20	5464	12074
21	4763	12107
22	5332	12106
23	3248	12092
24	5525	12113
25	5482	12103
26	5489	12037
27	5408	12093
28	5518	12095
29	5472	12109
30	5523	12108
31	5509	12077
32	5524	12110
33	2601	12114
34	5485	12102
35	4563	12070
36	5373	12063
37	4356	12104
38	5526	12115
39	5231	12071
40	5475	12094
