position	artist_id	song_id
1	4271	9618
2	4264	9600
3	3241	9628
4	4171	9596
5	4265	9602
6	4189	9609
7	4255	9612
8	4257	9582
9	4272	9619
10	4266	9606
11	4136	9617
12	4259	9590
13	4238	9597
14	4254	9577
15	4256	9579
16	4275	9629
17	3909	9603
18	4196	9620
19	4252	9571
20	4219	9625
21	4250	9568
22	4274	9624
23	4202	9559
24	4246	9626
25	4258	9585
26	3887	9598
27	2821	9630
28	2595	9610
29	3987	9573
30	4270	9615
31	4262	9595
32	3267	9611
33	4201	9627
34	4234	9622
35	4260	9592
36	4173	9601
37	4163	9567
38	1639	9605
39	4273	9621
40	4263	9599
