position	artist_id	song_id
1	3657	8289
2	3634	8239
3	3412	8295
4	3436	8282
5	1505	8280
6	3661	8300
7	3663	8306
8	3647	8263
9	2538	8257
10	3662	8303
11	3267	8276
12	2673	8308
13	1791	8309
14	3660	8296
15	2171	8293
16	3612	8273
17	3601	8261
18	3659	8294
19	3243	8312
20	3427	8301
21	2290	8272
22	3656	8288
23	3665	8311
24	3541	8305
25	453	8299
26	3664	8310
27	1345	8304
28	3666	8314
29	2990	8315
30	3123	8313
31	3629	8291
32	314	8302
33	3253	8316
34	3667	8317
35	1721	8297
36	3589	8271
37	3655	8285
38	3433	8318
39	3668	8319
40	3435	8307
