position	artist_id	song_id
1	1615	3505
2	1248	3519
3	1624	3524
4	1190	3520
5	1253	3515
6	1626	3526
7	1608	3537
8	1401	3522
9	1633	3538
10	1631	3534
11	609	3521
12	1627	3529
13	1628	3530
14	1629	3531
15	1637	3543
16	1608	3488
17	453	3500
18	1412	3540
19	1552	3544
20	1528	3532
21	1634	3539
22	1630	3533
23	1635	3541
24	1632	3536
25	1613	3495
26	1226	3504
27	1612	3494
28	58	73
29	1524	3545
30	1636	3542
31	1625	3525
32	1584	3501
33	1584	3546
34	1255	3547
35	1576	3511
36	1464	3548
37	180	3535
38	1594	3527
39	1618	3510
40	1620	3513
