position	artist_id	song_id
1	4393	9843
2	4400	9852
3	4413	9877
4	4389	9836
5	4402	9855
6	4410	9872
7	4414	9878
8	3525	9869
9	4419	9890
10	2584	9842
11	4398	9848
12	4336	9891
13	4256	9880
14	4409	9867
15	4397	9847
16	4418	9889
17	4344	9887
18	4417	9888
19	4416	9885
20	4411	9873
21	4377	9879
22	4372	9886
23	4412	9876
24	4380	9883
25	3440	9871
26	4255	9856
27	4420	9892
28	3770	9893
29	4336	9825
30	4386	9832
31	4049	9875
32	3470	9868
33	4392	9841
34	4364	9861
35	4241	9851
36	4092	9881
37	4421	9894
38	3697	9857
39	1807	9858
40	4422	9895
