position	artist_id	song_id
1	2337	5534
2	2484	5528
3	2477	5510
4	2112	5545
5	2447	5537
6	1602	5547
7	529	5533
8	1283	5508
9	2492	5546
10	1825	5527
11	1653	5550
12	2085	5551
13	2414	5535
14	2483	5526
15	2321	5557
16	2489	5541
17	2323	5540
18	2493	5548
19	1707	5559
20	1108	5554
21	2463	5488
22	2435	5560
23	2246	5558
24	2479	5514
25	2495	5562
26	931	5552
27	2494	5549
28	2459	5525
29	2488	5539
30	2357	5519
31	2113	5555
32	623	5561
33	2496	5563
34	2487	5538
35	2106	5553
36	2486	5536
37	2497	5564
38	2247	5565
39	2097	5556
40	2498	5566
