position	artist_id	song_id
1	4013	12371
2	5632	12357
3	5631	12355
4	5308	12354
5	4186	12352
6	5639	12370
7	4537	12383
8	4930	12327
9	5622	12336
10	5636	12365
11	5295	12350
12	5306	12363
13	5579	12376
14	5638	12367
15	2455	12346
16	5640	12372
17	5444	12361
18	4234	12374
19	5387	12382
20	5314	12379
21	5646	12387
22	5644	12381
23	5609	12315
24	5645	12384
25	5642	12378
26	5641	12375
27	4786	12368
28	5643	12380
29	5568	12385
30	5446	12388
31	4677	12386
32	5608	12389
33	5621	12335
34	5561	12390
35	5629	12347
36	5630	12349
37	4668	12391
38	2601	12377
39	5635	12362
40	5594	12369
