position	artist_id	song_id
1	1159	2402
2	3280	7376
3	3260	7399
4	3294	7405
5	1661	7410
6	2584	7416
7	2454	7394
8	3009	7355
9	3246	7400
10	3295	7411
11	3243	7404
12	3132	7378
13	454	912
14	3234	7374
15	981	7409
16	3064	7403
17	3210	7396
18	2655	7412
19	3281	7377
20	1735	7417
21	2673	7418
22	3291	7390
23	1441	7413
24	2721	7402
25	3293	7401
26	2987	7419
27	2524	7420
28	3296	7414
29	3279	7370
30	3222	7406
31	2306	7421
32	3255	7324
33	3297	7422
34	3290	7388
35	1538	7391
36	1808	7398
37	3236	7423
38	3252	7424
39	3241	7407
40	2807	7415
