position	artist_id	song_id
1	4454	9971
2	4171	9987
3	4367	9985
4	4463	9984
5	4440	9935
6	4445	9950
7	4457	9974
8	4451	9964
9	4178	9983
10	4449	9958
11	4186	9977
12	4453	9968
13	3857	9962
14	3470	9978
15	3935	9965
16	4465	9989
17	4458	9975
18	4255	9993
19	4413	9952
20	4450	9961
21	4444	9947
22	4462	9982
23	4464	9988
24	4461	9981
25	2455	9994
26	4466	9990
27	4202	9979
28	4460	9980
29	4467	9991
30	4456	9973
31	4447	9956
32	4455	9972
33	3525	9963
34	4441	9939
35	4469	9995
36	4400	9959
37	4468	9992
38	4336	9943
39	4241	9996
40	4438	9933
