position	artist_id	song_id
1	3657	8289
2	3412	8295
3	3661	8300
4	3663	8306
5	1505	8280
6	3634	8239
7	3436	8282
8	1791	8309
9	3662	8303
10	2673	8308
11	3647	8263
12	3243	8312
13	2538	8257
14	3267	8276
15	3660	8296
16	3665	8311
17	3612	8273
18	3427	8301
19	2990	8315
20	3666	8314
21	3541	8305
22	3659	8294
23	3601	8261
24	2171	8293
25	3664	8310
26	3253	8316
27	3667	8317
28	3123	8313
29	2290	8272
30	3669	8320
31	314	8302
32	3670	8321
33	3433	8318
34	3668	8319
35	453	8299
36	1345	8304
37	2882	8322
38	1594	8323
39	1688	8324
40	3656	8288
