position	artist_id	song_id
1	3103	7900
2	3210	7873
3	2524	7922
4	3503	7926
5	3009	7910
6	3267	7934
7	3496	7906
8	3495	7905
9	3161	7913
10	2260	7928
11	1019	7923
12	3491	7887
13	3402	7888
14	3504	7930
15	791	7917
16	3476	7929
17	1283	7936
18	2796	7937
19	3507	7935
20	3506	7933
21	3497	7907
22	3483	7867
23	3436	7899
24	3371	7941
25	3509	7942
26	3502	7924
27	3269	7895
28	666	1312
29	3501	7918
30	2616	7925
31	3500	7916
32	3508	7938
33	3510	7943
34	3427	7939
35	1069	7944
36	3181	7945
37	3482	7940
38	3173	7932
39	2959	7901
40	828	7914
