position	artist_id	song_id
1	3436	8477
2	3735	8489
3	3732	8484
4	3716	8441
5	3402	8462
6	3738	8495
7	3731	8480
8	3728	8467
9	3712	8483
10	3709	8425
11	3740	8501
12	3722	8455
13	3615	8502
14	3659	8490
15	3704	8497
16	3459	8496
17	3721	8454
18	3717	8443
19	3374	8475
20	3742	8506
21	3673	8438
22	3596	8504
23	3096	8498
24	3730	8479
25	3729	8474
26	3267	8417
27	3741	8503
28	3733	8487
29	3743	8507
30	3065	8500
31	2999	8482
32	3697	8508
33	3600	8505
34	3744	8509
35	819	8510
36	3723	8456
37	459	8511
38	3734	8488
39	3693	8492
40	3739	8499
