position	artist_id	song_id
1	5327	11713
2	5307	11676
3	5315	11689
4	5316	11695
5	4786	11704
6	2455	11711
7	4413	11700
8	5321	11705
9	5318	11698
10	5124	11665
11	5306	11675
12	5210	11715
13	5308	11678
14	5311	11684
15	5300	11662
16	5328	11716
17	5325	11709
18	5294	11702
19	5161	11691
20	5322	11706
21	4273	11703
22	5172	11693
23	4013	11710
24	5303	11670
25	5304	11672
26	5326	11712
27	5323	11707
28	5272	11694
29	5317	11696
30	5040	11714
31	5314	11688
32	5138	11717
33	4821	11668
34	5294	11651
35	5324	11708
36	4992	11718
37	5320	11701
38	5329	11719
39	4881	11667
40	5319	11699
