position	artist_id	song_id
1	4400	9852
2	4389	9836
3	4393	9843
4	4402	9855
5	2584	9842
6	3525	9869
7	4398	9848
8	4397	9847
9	4410	9872
10	4255	9856
11	4413	9877
12	4241	9851
13	4392	9841
14	4411	9873
15	4412	9876
16	3697	9857
17	3440	9871
18	4414	9878
19	4409	9867
20	1807	9858
21	4336	9825
22	4386	9832
23	4364	9861
24	4406	9864
25	4256	9818
26	4159	9835
27	4373	9870
28	3470	9868
29	4250	9839
30	4049	9875
31	4408	9866
32	4407	9865
33	4377	9879
34	4385	9829
35	2455	9830
36	4320	9850
37	4384	9828
38	2076	9874
39	4171	9775
40	4401	9853
