position	artist_id	song_id
1	1855	4011
2	1833	4030
3	1503	4010
4	1858	4017
5	1859	4018
6	1862	4024
7	39	4046
8	729	4036
9	1760	4023
10	1303	4028
11	1849	3999
12	1062	4041
13	1825	4008
14	1285	4016
15	1705	4022
16	1871	4047
17	594	4031
18	1248	4029
19	1868	4038
20	1401	4042
21	1694	4037
22	1872	4048
23	1836	4032
24	1826	3998
25	1874	4050
26	1447	4044
27	1865	4027
28	1875	4051
29	1869	4040
30	1492	4052
31	1424	4034
32	1873	4049
33	1876	4053
34	1600	4004
35	1877	4054
36	1866	4033
37	1722	4055
38	1594	4056
39	347	4043
40	1870	4045
