position	artist_id	song_id
1	99	151
2	905	4317
3	1931	4335
4	1157	4321
5	1806	4326
6	751	4322
7	1976	4339
8	1986	4298
9	1600	4332
10	731	4337
11	2002	4341
12	1904	4327
13	1988	4347
14	1226	4336
15	1987	4299
16	1856	4338
17	1721	4340
18	1993	4309
19	193	4350
20	1283	4348
21	2004	4349
22	2001	4334
23	1108	4345
24	521	4323
25	1987	4354
26	2003	4343
27	1988	4300
28	2006	4355
29	1019	4344
30	1934	4352
31	1062	4331
32	2005	4353
33	9	4356
34	1875	4351
35	2007	4357
36	1997	4319
37	1536	4342
38	2008	4358
39	2009	4359
40	1049	4346
