position	artist_id	song_id
1	2665	5976
2	791	5951
3	2670	5987
4	2673	5992
5	1456	6000
6	2680	6002
7	2674	5993
8	2672	5989
9	2633	5978
10	2681	6004
11	2675	5994
12	2504	6003
13	2677	5998
14	2669	5986
15	2683	6008
16	2593	5996
17	2232	6013
18	2655	6009
19	572	6010
20	2671	5988
21	2679	6001
22	2338	6007
23	259	5970
24	2678	5999
25	2340	5956
26	2640	5995
27	2684	6011
28	2662	6012
29	2262	6014
30	1759	5982
31	2666	5977
32	456	6015
33	2661	5963
34	2569	6016
35	2321	5960
36	2682	6006
37	2685	6017
38	2642	5984
39	2519	6005
40	2686	6018
