position	artist_id	song_id
1	1346	2882
2	1339	2867
3	1359	2903
4	1353	2896
5	1285	2876
6	1351	2892
7	4	2877
8	1188	2889
9	1344	2878
10	1358	2902
11	1308	2904
12	1350	2891
13	1354	2897
14	372	2907
15	1360	2906
16	1355	2898
17	1363	2910
18	1202	2905
19	1361	2908
20	1340	2868
21	1364	2911
22	1352	2895
23	522	2880
24	1301	2888
25	1356	2899
26	1304	2912
27	261	2883
28	913	2901
29	1365	2913
30	1362	2909
31	1122	2887
32	1357	2900
33	977	2914
34	1329	2848
35	1057	2884
36	725	2869
37	1141	2872
38	1277	2894
39	1336	2857
40	1343	2875
