position	artist_id	song_id
1	3887	8824
2	3911	8883
3	3902	8863
4	3593	8879
5	3342	8861
6	3916	8896
7	2633	8880
8	3903	8864
9	1069	8847
10	3427	8854
11	3836	8859
12	3913	8885
13	3200	8886
14	3436	8889
15	3267	8876
16	3912	8884
17	3804	8853
18	3907	8872
19	3253	8890
20	3589	8895
21	3525	8838
22	3326	8842
23	3914	8892
24	3906	8869
25	3774	8897
26	3662	8891
27	3910	8882
28	3917	8899
29	3905	8868
30	3096	8900
31	2778	8878
32	1558	8898
33	3234	8888
34	3617	8877
35	1791	8901
36	2721	8887
37	3918	8902
38	3770	8849
39	3812	8903
40	3829	8894
