position	artist_id	song_id
1	5947	13133
2	6107	13139
3	6103	13134
4	6111	13143
5	6069	13093
6	6099	13128
7	6112	13144
8	6079	13104
9	6081	13106
10	6089	13115
11	6072	13096
12	6083	13108
13	6104	13135
14	6110	13142
15	6064	13088
16	5995	13150
17	5999	13119
18	6113	13145
19	6095	13124
20	6108	13140
21	6096	13125
22	5145	13137
23	6098	13127
24	6048	13148
25	6116	13151
26	6118	13154
27	6090	13116
28	6094	13123
29	6115	13149
30	6093	13122
31	6068	13092
32	6117	13152
33	5946	13153
34	6060	13084
35	6055	13076
36	6119	13155
37	6114	13147
38	6120	13156
39	6045	13063
40	6041	13057
