position	artist_id	song_id
1	4112	9308
2	4109	9302
3	4102	9288
4	4113	9309
5	4099	9284
6	4020	9285
7	4033	9281
8	3980	9294
9	4071	9297
10	4049	9262
11	4042	9246
12	4111	9304
13	4077	9245
14	3999	9311
15	4105	9293
16	4103	9290
17	4104	9291
18	4114	9310
19	4115	9312
20	4070	9314
21	3269	9249
22	4117	9316
23	3812	9296
24	4063	9216
25	4101	9287
26	4116	9313
27	4063	9317
28	4107	9299
29	4082	9318
30	4057	9278
31	4034	9315
32	4118	9319
33	3957	9292
34	4095	9279
35	3617	9307
36	3695	9305
37	4096	9280
38	4100	9286
39	3938	9272
40	4084	9258
