position	artist_id	song_id
1	3241	8557
2	3789	8613
3	2778	8584
4	3786	8608
5	3778	8577
6	3788	8612
7	3774	8569
8	3243	8619
9	3285	8620
10	3793	8626
11	3241	8623
12	3459	8630
13	3436	8583
14	73	8621
15	3757	8629
16	3662	8610
17	729	8609
18	3794	8627
19	3790	8616
20	3647	8624
21	3792	8622
22	3459	8631
23	3615	8593
24	3137	8632
25	3677	8581
26	3351	8633
27	2862	8580
28	3433	8637
29	3795	8635
30	3435	8634
31	3589	8625
32	3541	8614
33	791	8638
34	3785	8606
35	3797	8639
36	3796	8636
37	3410	8640
38	3779	8579
39	3784	8605
40	3787	8611
