position	artist_id	song_id
1	5455	11984
2	4994	11987
3	5441	11954
4	5191	11946
5	3171	11978
6	5443	11960
7	4347	11993
8	5447	11973
9	4668	11948
10	5373	11985
11	5442	11956
12	4511	11962
13	5464	11998
14	5456	11986
15	4234	11928
16	5336	11980
17	5454	11983
18	5445	11965
19	5314	11957
20	5200	11988
21	4602	11972
22	5444	11963
23	4186	11994
24	5458	11990
25	5459	11991
26	5465	11999
27	5405	11959
28	4542	12000
29	5466	12001
30	5373	11935
31	5461	11995
32	5463	11997
33	5453	11982
34	5462	11996
35	5460	11992
36	5457	11989
37	5467	12002
38	5124	11940
39	4186	11943
40	4402	11923
