position	artist_id	song_id
1	2119	5042
2	2044	5051
3	485	5060
4	2076	5065
5	1912	5046
6	2265	5071
7	1674	5058
8	1248	5061
9	1868	5066
10	2106	5052
11	1965	5068
12	1285	5074
13	1033	5059
14	2281	5041
15	2273	5023
16	2272	5072
17	2294	5073
18	745	5054
19	2282	5044
20	2283	5045
21	2273	5078
22	1442	5079
23	2295	5075
24	2293	5069
25	1538	5080
26	1631	5040
27	2183	5076
28	2279	5038
29	1472	5081
30	1721	5077
31	2274	5024
32	2288	5055
33	2292	5067
34	2296	5082
35	2290	5062
36	995	5083
37	2284	5047
38	2286	5049
39	2195	5064
40	1983	5070
