position	artist_id	song_id
1	2403	5345
2	2340	5327
3	2393	5352
4	2404	5346
5	1252	5358
6	2408	5354
7	982	5365
8	2401	5340
9	1505	5360
10	2414	5366
11	2407	5353
12	2411	5359
13	2323	5348
14	2412	5361
15	2400	5339
16	2402	5342
17	2127	5362
18	2330	5355
19	2337	5363
20	2415	5367
21	2274	5316
22	2186	5368
23	2397	5333
24	1698	5370
25	2416	5371
26	2234	5369
27	2106	5343
28	2312	5372
29	2410	5357
30	2031	5344
31	2315	5373
32	1538	5374
33	2413	5364
34	981	5375
35	1162	5376
36	1594	5335
37	2174	5334
38	2405	5347
39	2409	5356
40	2406	5350
