position	artist_id	song_id
1	1849	3999
2	1419	3987
3	1826	3998
4	1855	4011
5	1727	3988
6	1600	4004
7	1398	3972
8	1846	3994
9	1717	3993
10	1503	4010
11	1285	4016
12	453	4005
13	1825	4008
14	1854	4007
15	1828	3958
16	1858	4017
17	1809	4009
18	1277	3977
19	1722	3975
20	1850	4000
21	1856	4012
22	1861	4021
23	1859	4018
24	1860	4019
25	1853	4006
26	1705	4022
27	1586	4001
28	1721	4013
29	1760	4023
30	1019	3995
31	1736	4020
32	1838	3978
33	1862	4024
34	1857	4015
35	1863	4025
36	1864	4026
37	1865	4027
38	433	4014
39	1255	3986
40	1015	3990
