position	artist_id	song_id
1	2813	7570
2	3332	7585
3	3108	7574
4	3363	7580
5	3369	7592
6	3354	7549
7	3157	7582
8	3096	7591
9	3326	7575
10	3370	7597
11	3351	7542
12	3365	7586
13	3371	7598
14	1968	7594
15	729	7562
16	3374	7604
17	3358	7569
18	3350	7605
19	2638	7589
20	3366	7587
21	2628	7550
22	2107	7581
23	3189	7600
24	3347	7599
25	2119	4611
26	3372	7602
27	3360	7576
28	3296	7595
29	3171	7606
30	954	7607
31	3375	7608
32	3334	7593
33	3311	7558
34	3204	7601
35	3367	7588
36	2428	7596
37	3373	7603
38	3323	7583
39	3200	7577
40	3364	7584
