position	artist_id	song_id
1	745	1977
2	910	2007
3	507	1995
4	729	2001
5	995	1970
6	589	2002
7	1000	1983
8	1007	2000
9	997	1976
10	849	1996
11	538	1993
12	804	2003
13	1003	1991
14	1001	1984
15	1008	2004
16	9	1988
17	973	1998
18	1009	2008
19	1006	1999
20	998	1978
21	1010	2009
22	433	2010
23	830	1959
24	512	2012
25	989	1955
26	703	1989
27	347	2005
28	798	2013
29	992	1963
30	50	1997
31	1011	2014
32	567	2011
33	704	2015
34	635	1972
35	803	2006
36	991	2016
37	846	2017
38	222	1986
39	975	1967
40	990	1956
