position	artist_id	song_id
1	995	2107
2	1053	2115
3	261	2137
4	1068	2138
5	1069	2145
6	805	2139
7	1057	2120
8	989	2147
9	798	2125
10	1066	2135
11	1060	2124
12	910	2129
13	1075	2151
14	512	2105
15	1067	2136
16	1069	2140
17	1061	2126
18	1072	2146
19	70	2142
20	863	2134
21	1024	2121
22	846	2100
23	1063	2128
24	756	2098
25	893	2152
26	1048	2104
27	344	2141
28	347	2149
29	1074	2150
30	1073	2148
31	1071	2144
32	449	2153
33	609	2154
34	1070	2143
35	429	2155
36	1076	2156
37	1065	2132
38	1064	2130
39	1059	2123
40	1046	2093
