position	artist_id	song_id
1	2137	4648
2	2138	4649
3	2021	4655
4	2107	4662
5	1303	4650
6	453	4665
7	1069	4634
8	1906	4651
9	2135	4643
10	228	4656
11	1472	4657
12	1868	4669
13	2140	4663
14	2114	4664
15	1442	4672
16	2142	4667
17	2097	4673
18	2130	4633
19	2023	4646
20	2144	4674
21	1681	4668
22	2064	4639
23	2136	4644
24	1252	4678
25	1674	4659
26	2006	4661
27	2143	4671
28	1969	4679
29	1855	4675
30	1931	4628
31	2145	4680
32	2112	4670
33	1122	4677
34	1603	4676
35	735	4660
36	2064	4681
37	2028	4627
38	1781	4682
39	2139	4652
40	2134	4640
