position	artist_id	song_id
1	5030	11116
2	5035	11128
3	4570	11159
4	5044	11144
5	5036	11129
6	4512	11136
7	5025	11106
8	5027	11151
9	5032	11122
10	4868	11160
11	4598	11141
12	3901	11161
13	5037	11130
14	5038	11134
15	5027	11108
16	5049	11155
17	5031	11121
18	4799	11149
19	4132	11154
20	5022	11156
21	4930	11120
22	4881	11100
23	4338	11163
24	5050	11157
25	5048	11153
26	4537	11125
27	4940	11162
28	5042	11140
29	5043	11142
30	4602	11114
31	4338	10965
32	5052	11164
33	5047	11152
34	4451	11099
35	5053	11165
36	5054	11166
37	5055	11167
38	5056	11168
39	5046	11148
40	5051	11158
