position	artist_id	song_id
1	3241	11593
2	5278	11615
3	5257	11578
4	4901	11550
5	5266	11591
6	5267	11592
7	5022	11597
8	5259	11580
9	4013	11609
10	5261	11583
11	5033	11618
12	5191	11586
13	2455	11612
14	5272	11603
15	5269	11596
16	4919	11590
17	5177	11573
18	3470	11581
19	4931	11606
20	4602	11613
21	5280	11619
22	1990	11620
23	5246	11551
24	5271	11601
25	5276	11611
26	5270	11598
27	5273	11605
28	5274	11607
29	5275	11608
30	5264	11588
31	5279	11616
32	5277	11614
33	5082	11621
34	4563	11599
35	4118	11549
36	4691	11622
37	4273	11617
38	4485	11623
39	4815	11572
40	3992	11602
