position	artist_id	song_id
1	2369	5257
2	2371	5260
3	1069	5242
4	1454	5238
5	2351	5266
6	2301	5258
7	2243	5247
8	1644	5268
9	1674	3639
10	2064	5217
11	2372	5261
12	2376	5272
13	751	5267
14	2324	5263
15	1083	5274
16	2366	5254
17	2247	5269
18	2099	5275
19	1568	5251
20	2378	5277
21	2374	5270
22	2367	5255
23	2377	5276
24	2373	5262
25	2375	5271
26	2312	5273
27	2379	5278
28	2380	5279
29	1820	5241
30	2273	5280
31	2381	5281
32	2382	5282
33	2357	5226
34	2365	5249
35	1969	5264
36	791	5243
37	2383	5283
38	2095	5250
39	594	5225
40	1982	5232
