position	artist_id	song_id
1	4930	10897
2	4923	10887
3	4919	10882
4	4932	10905
5	4936	10911
6	4917	10877
7	4939	10917
8	4203	10881
9	4931	10899
10	4898	10829
11	4935	10909
12	4792	10898
13	4049	10904
14	4691	10900
15	3770	10912
16	4938	10915
17	9	10903
18	4589	10914
19	70	10918
20	4937	10913
21	4940	10919
22	4671	10871
23	4013	10858
24	4537	10844
25	4729	10910
26	4907	10855
27	4690	10916
28	4821	10886
29	4881	10902
30	4941	10920
31	2633	10863
32	4942	10921
33	4408	10853
34	4943	10922
35	4787	10860
36	4944	10923
37	4815	10901
38	4347	10907
39	4945	10924
40	4362	10888
