position	artist_id	song_id
1	3012	6763
2	390	786
3	3007	6755
4	782	6777
5	3020	6782
6	2249	6773
7	3021	6783
8	3018	6778
9	2545	6768
10	2955	6780
11	2753	6779
12	2946	6787
13	3022	6784
14	2162	6791
15	3011	6762
16	2970	6793
17	2928	6788
18	2896	6765
19	3019	6781
20	3016	6774
21	3023	6785
22	2984	6789
23	3025	6792
24	3024	6790
25	2290	6794
26	1791	3882
27	453	6795
28	3026	6796
29	2935	6745
30	2454	6751
31	3027	6797
32	2990	6726
33	1395	6798
34	1069	6769
35	3017	6776
36	2099	6799
37	3000	6744
38	3008	6757
39	2974	6786
40	3014	6770
