position	artist_id	song_id
1	2157	4886
2	2222	4881
3	1226	4888
4	1503	4876
5	2224	4887
6	453	4889
7	1976	4898
8	1868	4894
9	2225	4892
10	2227	4895
11	2226	4893
12	2163	4891
13	2221	4879
14	1561	4884
15	2231	4905
16	2205	4900
17	1586	4899
18	2170	4904
19	1808	4867
20	2228	4901
21	1252	4910
22	2234	4911
23	2229	4902
24	2097	4883
25	2232	4907
26	2235	4912
27	1636	4896
28	2127	4872
29	1694	4890
30	2230	4903
31	1283	4875
32	2132	4906
33	2186	4908
34	2233	4909
35	2193	4913
36	1931	4882
37	2119	4914
38	1223	4915
39	2107	4897
40	2223	4885
