position	artist_id	song_id
1	1673	3637
2	1015	3617
3	1558	3642
4	1658	3634
5	1049	3653
6	1285	3658
7	1677	3644
8	1636	3654
9	638	3650
10	1680	3648
11	1679	3647
12	1608	3660
13	1671	3632
14	1427	3655
15	1678	3646
16	1526	3659
17	977	3663
18	549	1104
19	1681	3652
20	1683	3662
21	1676	3643
22	1684	3664
23	1682	3661
24	433	3668
25	1686	3666
26	1687	3667
27	1685	3665
28	1127	3669
29	1667	3624
30	1688	3670
31	1689	3671
32	1626	3672
33	1226	3657
34	1608	3656
35	1668	3629
36	1652	3649
37	1690	3673
38	1691	3674
39	1648	3638
40	450	3651
