position	artist_id	song_id
1	1019	4080
2	1893	4098
3	7	4099
4	1895	4106
5	1896	4107
6	1900	4118
7	1419	4085
8	453	4114
9	1847	4102
10	1897	4109
11	1745	4123
12	1681	4124
13	1104	4091
14	1906	4127
15	1875	4051
16	1907	4128
17	1069	4132
18	1014	2024
19	1412	4108
20	1228	4110
21	1536	4116
22	1904	4125
23	1835	4129
24	1902	4121
25	1903	4122
26	1899	4115
27	1600	4103
28	1703	4092
29	1898	4111
30	1809	4133
31	1875	4134
32	1909	4135
33	1833	4113
34	450	4136
35	1688	4130
36	738	4081
37	1801	4112
38	1908	4131
39	1705	4117
40	1905	4126
