position	artist_id	song_id
1	2584	8051
2	3553	8061
3	3555	8069
4	3556	8070
5	3550	8045
6	931	8083
7	3539	8074
8	1860	8076
9	3561	8086
10	3560	8080
11	3562	8087
12	1069	8052
13	2890	8048
14	3565	8092
15	3123	8094
16	3554	8067
17	2455	8081
18	3566	8095
19	1585	8093
20	3518	7962
21	3564	8091
22	3410	8013
23	3103	8055
24	3558	8077
25	3243	8084
26	3567	8096
27	2360	8097
28	3527	8090
29	3397	8098
30	3557	8075
31	3537	8050
32	3541	8088
33	2260	8068
34	1586	8079
35	3427	8072
36	3546	8034
37	3519	8099
38	3568	8100
39	3559	8078
40	3563	8089
