position	artist_id	song_id
1	1936	4196
2	1943	4211
3	1945	4215
4	1946	4221
5	1285	4193
6	973	4219
7	1938	4201
8	1941	4207
9	1580	4222
10	1942	4210
11	1788	4216
12	1909	4202
13	819	4187
14	1427	4223
15	1944	4212
16	1952	4231
17	1950	4227
18	1745	4213
19	1858	4229
20	1935	4194
21	1049	4228
22	1906	4217
23	1939	4204
24	1947	4224
25	1283	4233
26	1948	4225
27	1815	4218
28	1951	4230
29	450	4206
30	1953	4234
31	1949	4226
32	1954	4235
33	1875	4214
34	1780	4232
35	1955	4236
36	1956	4237
37	1957	4238
38	1847	4192
39	644	4164
40	1778	4220
