position	artist_id	song_id
1	910	2007
2	745	1977
3	507	1995
4	589	2002
5	729	2001
6	1007	2000
7	995	1970
8	1009	2008
9	804	2003
10	798	2013
11	538	1993
12	1000	1983
13	512	2012
14	1010	2009
15	1008	2004
16	997	1976
17	973	1998
18	846	2017
19	849	1996
20	893	2018
21	1011	2014
22	863	2019
23	1003	1991
24	1001	1984
25	347	2005
26	989	1955
27	433	2010
28	991	2016
29	704	2015
30	9	1988
31	439	2020
32	1012	2021
33	998	1978
34	225	2022
35	1013	2023
36	1006	1999
37	50	1997
38	567	2011
39	703	1989
40	830	1959
