position	artist_id	song_id
1	6440	13632
2	6439	13631
3	6436	13628
4	6431	13622
5	6453	13650
6	6428	13618
7	6437	13629
8	6442	13635
9	6426	13616
10	6449	13645
11	6348	13607
12	6450	13646
13	5867	13649
14	6445	13640
15	6435	13627
16	6452	13648
17	6448	13644
18	6451	13647
19	6430	13620
20	6424	13613
21	6348	13651
22	6417	13605
23	6443	13637
24	6434	13626
25	6410	13589
26	6427	13617
27	6048	13588
28	6207	13642
29	6275	13638
30	6337	13653
31	6278	13652
32	6378	13602
33	6454	13654
34	6432	13624
35	6409	13587
36	6420	13609
37	6455	13655
38	6444	13639
39	6447	13643
40	6326	13601
