position	artist_id	song_id
1	5694	12496
2	5683	12474
3	5131	12461
4	5676	12454
5	4647	12452
6	5668	12440
7	5686	12478
8	5687	12479
9	5672	12446
10	5629	12429
11	5191	12466
12	4451	12497
13	5691	12487
14	5692	12492
15	4626	12495
16	5504	12473
17	4994	12493
18	5695	12498
19	5693	12494
20	5632	12480
21	5654	12491
22	5652	12489
23	4668	12465
24	5444	12499
25	5696	12500
26	5697	12501
27	5485	12456
28	5647	12502
29	5669	12488
30	5698	12503
31	4408	12485
32	4413	12490
33	2601	12483
34	5666	12504
35	5690	12484
36	5682	12470
37	5124	12467
38	5658	12464
39	5630	12505
40	5435	12486
