position	artist_id	song_id
1	3021	6783
2	2076	6800
3	3012	6763
4	2290	6794
5	2494	6806
6	782	6777
7	2162	6791
8	3020	6782
9	1791	3882
10	2260	6812
11	2946	6787
12	2584	6807
13	2099	6799
14	2655	6801
15	2970	6793
16	3007	6814
17	390	786
18	2955	6780
19	2673	6810
20	2720	6803
21	3026	6796
22	453	6795
23	3025	6792
24	2888	6815
25	3029	6813
26	3028	6809
27	2112	6808
28	2807	6816
29	3009	6817
30	2778	6818
31	3030	6819
32	2985	6802
33	2928	6788
34	1395	6798
35	3031	6820
36	2249	6773
37	3007	6755
38	2614	6821
39	2753	6779
40	2962	6811
