position	artist_id	song_id
1	905	2404
2	95	2400
3	1064	2385
4	1075	2409
5	860	2403
6	1133	2405
7	1039	2415
8	1164	2421
9	134	2391
10	1160	2407
11	9	2354
12	1025	2413
13	516	2397
14	1107	2412
15	1166	2424
16	638	2417
17	1048	2414
18	1165	2422
19	338	2406
20	1162	2416
21	910	2423
22	789	2381
23	1124	2384
24	938	2419
25	1167	2426
26	1049	2427
27	805	2392
28	905	2353
29	259	2369
30	1168	2428
31	1121	2425
32	1169	2429
33	1170	2430
34	1159	2402
35	1109	2431
36	995	2418
37	1171	2432
38	893	2399
39	725	2411
40	514	2378
