position	artist_id	song_id
1	2076	5065
2	2119	5042
3	485	5060
4	2265	5071
5	1285	5074
6	2272	5072
7	2294	5073
8	1965	5068
9	2273	5078
10	1472	5081
11	1248	5061
12	2044	5051
13	2274	5084
14	995	5083
15	2171	5085
16	1442	5079
17	2299	5091
18	1538	5080
19	2296	5082
20	2174	5092
21	2300	5093
22	729	5089
23	1868	5066
24	989	5094
25	2256	5086
26	2183	5076
27	2297	5087
28	2298	5090
29	1969	5088
30	1912	5046
31	2106	5052
32	1505	5095
33	1674	5058
34	2127	5096
35	1721	5077
36	1033	5059
37	2295	5075
38	2281	5041
39	745	5054
40	2283	5045
