position	artist_id	song_id
1	948	4736
2	2165	4733
3	2169	4747
4	2168	4745
5	1285	4757
6	1378	4734
7	2097	4729
8	1201	4707
9	1825	4740
10	1955	4746
11	1442	4749
12	1769	4713
13	2166	4735
14	1851	4742
15	1847	4758
16	9	4750
17	2161	4726
18	1561	4717
19	2006	4754
20	1847	4694
21	2162	4727
22	2156	4752
23	1807	4722
24	2172	4753
25	1856	4761
26	931	4723
27	1472	4760
28	7	4762
29	1419	4759
30	2173	4763
31	2171	4751
32	1868	4764
33	5	4744
34	2033	4756
35	2174	4765
36	2048	4766
37	2144	4755
38	2163	4730
39	2167	4737
40	133	4741
