position	artist_id	song_id
1	228	5610
2	2509	5635
3	2162	5620
4	90	5628
5	2534	5646
6	2524	5609
7	2530	5634
8	2260	5631
9	2532	5640
10	594	5636
11	2321	5652
12	2274	5645
13	2527	5616
14	2531	5639
15	453	5637
16	2536	5648
17	2529	5623
18	2535	5647
19	2519	5641
20	2463	5608
21	133	5649
22	1456	5653
23	2537	5650
24	2420	5626
25	2420	5657
26	2393	5658
27	948	5621
28	2539	5654
29	2520	5598
30	1092	5656
31	2099	5659
32	2538	5651
33	1538	5660
34	2447	5655
35	1296	5642
36	2540	5661
37	839	5662
38	2479	5612
39	1868	5622
40	2533	5644
