position	artist_id	song_id
1	6516	13739
2	6521	13746
3	6497	13712
4	6508	13727
5	6513	13734
6	6348	13741
7	6524	13749
8	5853	13736
9	6520	13745
10	6525	13750
11	6507	13725
12	6510	13730
13	6517	13740
14	5853	13691
15	6523	13748
16	6529	13755
17	6499	13714
18	6194	13743
19	6532	13759
20	6511	13732
21	6501	13716
22	6504	13720
23	6456	13754
24	6526	13751
25	6489	13701
26	6515	13738
27	6533	13760
28	6530	13756
29	5527	13709
30	6531	13757
31	6498	13713
32	6382	13758
33	6534	13761
34	6522	13747
35	6506	13723
36	6535	13762
37	6487	13699
38	6130	13728
39	6267	13763
40	6207	13735
