position	artist_id	song_id
1	2703	6060
2	2524	6056
3	2534	6047
4	1283	6053
5	2698	6051
6	2455	6073
7	2199	6030
8	2699	6055
9	2601	6067
10	2704	6063
11	594	6046
12	2709	6074
13	2688	6024
14	9	6040
15	2600	6048
16	2706	6066
17	2527	6034
18	2174	6061
19	2712	6079
20	2455	6021
21	2707	6070
22	2274	6049
23	2232	6076
24	2355	6072
25	1092	6075
26	2710	6077
27	453	6068
28	2696	6039
29	1456	6080
30	791	6041
31	1456	6000
32	2262	6014
33	2713	6081
34	2527	6082
35	2675	6069
36	2199	6083
37	2705	6064
38	2711	6078
39	2708	6071
40	729	6084
