position	artist_id	song_id
1	6225	13308
2	6228	13312
3	5804	13295
4	6231	13315
5	6209	13280
6	6208	13298
7	6217	13292
8	5867	13273
9	4563	13289
10	6214	13288
11	6216	13291
12	6213	13287
13	6232	13316
14	6235	13320
15	6233	13318
16	6212	13286
17	6220	13300
18	5853	13317
19	5027	13310
20	6187	13249
21	6221	13302
22	6185	13246
23	6188	13250
24	5540	13323
25	6226	13309
26	6192	13255
27	6201	13269
28	6236	13321
29	6134	13264
30	6194	13257
31	6237	13324
32	5853	13283
33	6227	13311
34	6210	13282
35	4647	13322
36	6238	13325
37	6215	13290
38	6234	13319
39	5694	13305
40	6190	13252
