position	artist_id	song_id
1	2064	5217
2	1454	5238
3	1069	5242
4	2357	5226
5	1303	5236
6	594	5225
7	1820	5241
8	1586	5231
9	1982	5232
10	791	5243
11	2243	5247
12	931	5220
13	2361	5237
14	2321	5239
15	1568	5251
16	2364	5248
17	2159	5244
18	2095	5250
19	2365	5249
20	2347	5193
21	2366	5254
22	1847	5213
23	1162	5246
24	2363	5245
25	2362	5240
26	2358	5228
27	1728	5253
28	2367	5255
29	2353	5207
30	2037	5252
31	2239	5215
32	2368	5256
33	2369	5257
34	2112	5212
35	2301	5258
36	2370	5259
37	2338	5221
38	2335	5227
39	2351	5200
40	433	5230
