position	artist_id	song_id
1	973	4219
2	1946	4221
3	1580	4222
4	1952	4231
5	1283	4233
6	453	4239
7	1954	4235
8	1955	4236
9	1959	4242
10	1936	4196
11	1600	4246
12	1963	4250
13	1951	4230
14	1960	4244
15	1957	4238
16	1456	4251
17	1945	4215
18	478	4243
19	1961	4248
20	1248	4240
21	1858	4229
22	1950	4227
23	1943	4211
24	1788	4216
25	1771	4247
26	1641	4252
27	745	4254
28	1610	4256
29	1964	4253
30	1869	4245
31	1962	4249
32	1965	4257
33	1966	4258
34	1745	4259
35	1967	4260
36	1401	4255
37	1968	4261
38	1942	4210
39	1958	4241
40	1953	4234
