position	artist_id	song_id
1	5390	11833
2	5392	11838
3	4602	11808
4	5379	11801
5	5323	11795
6	5389	11831
7	5373	11792
8	5394	11843
9	5027	11813
10	5387	11823
11	5391	11835
12	5033	11810
13	5336	11834
14	5383	11814
15	3579	11829
16	5382	11807
17	5380	11802
18	5395	11844
19	5368	11783
20	5385	11820
21	2778	11845
22	4413	11825
23	4888	11840
24	5161	11803
25	4821	11794
26	5375	11796
27	5396	11846
28	4990	11819
29	5308	11839
30	4931	11842
31	3470	11836
32	4706	11828
33	5393	11841
34	5061	11827
35	5272	11847
36	5351	11824
37	5374	11793
38	4347	11848
39	5359	11773
40	3470	11789
