position	artist_id	song_id
1	6032	13044
2	6022	13029
3	6041	13057
4	6018	13024
5	6023	13030
6	6002	13005
7	5172	13019
8	6037	13050
9	6030	13040
10	6031	13043
11	6027	13036
12	5750	13048
13	6029	13039
14	5992	12994
15	5995	13052
16	5999	13002
17	5988	12990
18	6012	13015
19	6045	13063
20	5576	13041
21	6043	13060
22	5965	12963
23	6046	13064
24	6042	13058
25	5994	12996
26	6047	13065
27	6035	13047
28	6028	13037
29	6015	13018
30	6036	13049
31	6038	13051
32	4668	12986
33	6048	13066
34	6044	13061
35	6039	13055
36	6005	13008
37	6049	13067
38	6002	13062
39	6050	13068
40	6020	13027
